  3424
   1781.9   0.19439   0.00141
   1782.5   0.19438   0.00125
   1783.1   0.19449   0.00114
   1783.7   0.19439   0.00136
   1784.3   0.19433   0.00138
   1784.9   0.19449   0.00136
   1785.6   0.19468   0.00146
   1786.2   0.19465   0.00162
   1786.8   0.19451   0.00174
   1787.4   0.19457   0.00163
   1788.0   0.19460   0.00151
   1788.6   0.19453   0.00134
   1789.3   0.19466   0.00136
   1789.9   0.19468   0.00140
   1790.5   0.19455   0.00145
   1791.1   0.19448   0.00152
   1791.7   0.19454   0.00142
   1792.3   0.19460   0.00140
   1793.0   0.19473   0.00151
   1793.6   0.19468   0.00144
   1794.2   0.19461   0.00139
   1794.8   0.19470   0.00131
   1795.4   0.19479   0.00125
   1796.1   0.19471   0.00125
   1796.7   0.19455   0.00125
   1797.3   0.19455   0.00123
   1797.9   0.19474   0.00131
   1798.6   0.19473   0.00140
   1799.2   0.19468   0.00142
   1799.8   0.19469   0.00144
   1800.4   0.19469   0.00142
   1801.1   0.19471   0.00150
   1801.7   0.19468   0.00148
   1802.3   0.19475   0.00143
   1802.9   0.19485   0.00142
   1803.6   0.19485   0.00137
   1804.2   0.19490   0.00133
   1804.8   0.19482   0.00137
   1805.5   0.19468   0.00133
   1806.1   0.19474   0.00134
   1806.7   0.19493   0.00128
   1807.3   0.19505   0.00130
   1808.0   0.19511   0.00136
   1808.6   0.19511   0.00129
   1809.2   0.19509   0.00138
   1809.9   0.19504   0.00148
   1810.5   0.19504   0.00150
   1811.1   0.19507   0.00144
   1811.8   0.19517   0.00148
   1812.4   0.19510   0.00142
   1813.0   0.19497   0.00148
   1813.7   0.19506   0.00150
   1814.3   0.19514   0.00149
   1814.9   0.19512   0.00151
   1815.6   0.19512   0.00141
   1816.2   0.19515   0.00130
   1816.8   0.19520   0.00128
   1817.5   0.19519   0.00129
   1818.1   0.19509   0.00127
   1818.8   0.19510   0.00123
   1819.4   0.19516   0.00119
   1820.0   0.19518   0.00123
   1820.7   0.19517   0.00119
   1821.3   0.19520   0.00129
   1821.9   0.19526   0.00139
   1822.6   0.19519   0.00135
   1823.2   0.19511   0.00140
   1823.9   0.19507   0.00146
   1824.5   0.19512   0.00140
   1825.2   0.19516   0.00137
   1825.8   0.19526   0.00134
   1826.4   0.19536   0.00128
   1827.1   0.19540   0.00125
   1827.7   0.19540   0.00130
   1828.4   0.19538   0.00132
   1829.0   0.19542   0.00122
   1829.7   0.19544   0.00136
   1830.3   0.19528   0.00154
   1831.0   0.19525   0.00144
   1831.6   0.19540   0.00130
   1832.3   0.19545   0.00128
   1832.9   0.19552   0.00137
   1833.6   0.19556   0.00134
   1834.2   0.19557   0.00125
   1834.8   0.19565   0.00128
   1835.5   0.19562   0.00130
   1836.2   0.19555   0.00124
   1836.8   0.19550   0.00121
   1837.4   0.19551   0.00129
   1838.1   0.19552   0.00149
   1838.8   0.19547   0.00136
   1839.4   0.19546   0.00117
   1840.1   0.19552   0.00125
   1840.7   0.19552   0.00130
   1841.4   0.19560   0.00141
   1842.0   0.19559   0.00139
   1842.7   0.19560   0.00114
   1843.3   0.19564   0.00106
   1844.0   0.19570   0.00127
   1844.6   0.19570   0.00131
   1845.3   0.19569   0.00136
   1845.9   0.19582   0.00139
   1846.6   0.19592   0.00118
   1847.3   0.19595   0.00102
   1847.9   0.19584   0.00104
   1848.6   0.19582   0.00124
   1849.3   0.19580   0.00134
   1849.9   0.19585   0.00133
